CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
704,France,Male,23,6,166594.78,1,1,1,155823.2,0,0,4,GOLD,881
539,France,Male,30,0,0.0,2,1,0,160979.66,0,0,4,DIAMOND,231
810,Germany,Male,35,3,96814.46,2,1,1,120511.03,0,0,1,GOLD,275
673,Spain,Male,40,1,121629.22,1,1,1,3258.6,0,0,3,DIAMOND,313
506,France,Male,43,2,0.0,2,1,0,105568.6,0,0,2,PLATINUM,622
509,Germany,Male,32,9,170661.47,1,1,1,21646.2,0,0,4,SILVER,994
790,France,Female,41,2,126619.27,1,1,0,198224.38,0,0,4,DIAMOND,696
655,France,Male,28,10,0.0,2,0,1,126565.21,0,0,2,SILVER,315
684,Spain,Male,24,8,143582.89,1,1,1,22527.27,0,0,4,GOLD,559
850,France,Male,36,7,0.0,1,1,1,40812.9,0,0,3,GOLD,944
769,France,Female,26,7,0.0,2,1,0,176843.53,0,0,1,GOLD,667
606,Spain,Female,46,8,0.0,2,1,1,183717.94,0,0,2,DIAMOND,939
562,Spain,Male,32,6,161628.66,1,1,0,91482.5,0,0,5,SILVER,561
490,Spain,Male,40,6,156111.08,1,0,0,190889.13,0,0,3,SILVER,759
609,France,Male,39,3,121778.71,1,1,1,138399.67,0,0,3,PLATINUM,985
660,Spain,Male,31,1,84560.04,1,1,1,137784.25,0,0,1,PLATINUM,357
802,Spain,Male,51,7,0.0,1,0,1,40855.79,0,0,3,SILVER,590
540,Germany,Female,42,9,87271.41,2,1,0,172572.64,0,0,1,PLATINUM,978
655,Germany,Male,32,9,113447.01,1,1,0,82084.3,0,0,5,DIAMOND,748
554,France,Male,39,2,129709.62,1,1,0,173197.12,0,0,1,PLATINUM,313
648,Germany,Male,41,5,123049.21,1,0,1,5066.76,0,0,3,DIAMOND,946
514,Spain,Male,66,9,0.0,2,1,1,14234.31,0,0,5,PLATINUM,383
850,France,Male,29,1,0.0,2,0,0,152996.89,0,0,3,GOLD,601
743,France,Female,30,1,127023.39,1,1,1,138780.89,0,0,4,GOLD,546
729,Germany,Female,39,1,131513.26,1,1,1,193715.0,0,0,1,PLATINUM,751
600,Germany,Male,28,2,116623.31,1,0,1,59905.29,0,0,1,DIAMOND,589
620,France,Female,67,3,0.0,2,1,1,43486.73,0,0,5,GOLD,404
597,Spain,Male,38,6,115702.67,2,1,1,25059.05,0,0,4,DIAMOND,486
606,France,Male,40,6,119501.88,2,1,0,46774.94,0,0,3,SILVER,313
629,France,Male,39,2,129669.32,2,1,0,82774.07,0,0,4,DIAMOND,716
814,Spain,Female,72,2,0.0,2,0,1,130853.03,0,0,1,SILVER,836
657,France,Female,39,4,80293.81,1,1,0,97192.76,0,0,1,DIAMOND,681
539,France,Female,24,3,0.0,2,1,1,198161.07,0,0,4,PLATINUM,449
591,France,Male,29,6,0.0,2,1,1,108684.65,0,0,3,SILVER,578
540,Spain,Male,39,2,0.0,2,1,0,81995.92,0,0,4,DIAMOND,868
660,Spain,Female,61,5,155931.11,1,1,1,158338.39,0,0,1,PLATINUM,884
556,France,Female,39,9,89588.35,1,1,1,94898.1,0,0,1,DIAMOND,827
504,Germany,Male,43,5,134740.19,2,1,0,181430.91,0,0,1,SILVER,640
588,France,Female,34,3,120777.88,1,1,1,131729.52,0,0,5,GOLD,512
454,Spain,Male,40,2,123177.01,1,1,0,148309.98,0,0,1,SILVER,247
593,France,Male,45,4,138825.19,1,0,0,10828.78,0,0,5,PLATINUM,475
571,Germany,Male,25,6,82506.72,2,1,0,167705.07,0,0,3,DIAMOND,624
714,Spain,Male,33,8,122017.19,1,0,0,162515.17,0,0,5,DIAMOND,504
601,France,Male,44,1,100486.18,2,1,1,62678.53,0,0,1,GOLD,650
668,France,Male,28,4,107141.27,1,1,0,193018.71,0,0,5,PLATINUM,898
518,Germany,Female,41,5,110624.99,1,1,0,89327.67,0,0,4,PLATINUM,911
686,France,Female,39,3,111695.62,1,0,0,136643.84,0,0,4,DIAMOND,408
684,France,Male,38,4,0.0,3,1,0,75609.84,0,0,2,DIAMOND,379
687,France,Male,28,7,108116.66,1,1,1,27411.19,0,0,3,PLATINUM,387
629,Germany,Male,35,8,112330.83,1,1,1,91001.02,0,0,3,GOLD,556
638,Germany,Male,25,4,148045.45,2,1,1,114722.42,0,0,2,SILVER,537
608,Spain,Female,35,6,0.0,2,1,1,143463.28,0,0,4,DIAMOND,253
669,France,Female,38,9,121858.98,1,1,0,130755.34,0,0,2,DIAMOND,981
486,Spain,Male,24,1,0.0,1,1,0,98802.76,0,0,5,DIAMOND,937
534,France,Female,53,7,0.0,2,1,1,80619.17,0,0,5,PLATINUM,850
549,Germany,Female,31,9,135020.21,2,1,1,23343.18,0,0,2,DIAMOND,803
700,Germany,Male,35,4,95853.39,2,1,0,192933.37,0,0,5,GOLD,862
792,Spain,Female,40,7,0.0,1,1,0,141652.2,0,0,1,DIAMOND,538
621,Spain,Female,37,9,83061.26,2,1,0,9170.54,0,0,5,DIAMOND,748
611,France,Female,40,8,100812.33,2,1,0,147358.27,0,0,2,DIAMOND,927
621,Spain,Male,41,5,104631.67,1,1,1,95551.22,0,0,1,PLATINUM,680
682,Spain,Female,58,4,0.0,1,1,0,176036.01,0,0,2,SILVER,495
595,Spain,Male,37,2,157084.99,1,1,0,134767.13,0,0,5,GOLD,974
712,France,Male,34,8,114088.32,1,1,0,92794.61,0,0,4,DIAMOND,319
650,France,Female,31,1,160566.11,2,0,0,27073.81,0,0,1,DIAMOND,404
752,France,Male,49,2,78653.84,1,1,0,7698.6,0,0,2,SILVER,989
645,France,Female,40,3,129596.77,1,1,1,103232.6,0,0,4,SILVER,897
680,France,Male,44,3,0.0,2,1,0,86935.08,0,0,5,SILVER,254
777,France,Male,29,2,0.0,2,1,0,124489.88,0,0,2,DIAMOND,695
544,Spain,Male,37,2,0.0,2,0,0,135067.02,0,0,5,DIAMOND,322
591,Spain,Male,58,5,128468.69,1,0,1,137254.55,0,0,2,GOLD,515
750,France,Male,38,5,151532.4,1,1,1,46555.15,0,0,2,SILVER,377
777,Spain,Female,35,3,0.0,2,1,1,17257.72,0,0,2,GOLD,616
501,France,Female,29,8,0.0,2,1,0,112664.24,0,0,5,SILVER,222
618,Spain,Male,32,5,133476.09,1,0,1,154843.4,0,0,2,SILVER,734
605,Spain,Female,36,9,0.0,2,0,1,35521.63,0,0,2,DIAMOND,825
620,Germany,Female,34,8,102251.57,1,1,0,120672.09,0,0,4,SILVER,663
597,Spain,Female,40,8,101993.12,1,0,1,94774.12,0,0,5,SILVER,681
655,Germany,Male,37,9,121342.24,1,1,1,180241.44,0,0,1,SILVER,299
577,France,Male,41,6,0.0,1,1,1,167621.18,0,0,2,DIAMOND,545
845,France,Female,28,9,0.0,2,1,1,56185.98,0,0,5,SILVER,243
725,France,Male,66,4,86459.8,1,1,1,141476.56,0,0,5,DIAMOND,279
792,France,Female,42,0,99045.93,2,1,0,47160.01,0,0,3,GOLD,758
754,Germany,Male,35,6,98585.94,2,0,1,106116.84,0,0,3,PLATINUM,765
670,Spain,Male,30,3,133446.34,1,0,0,3154.95,0,0,5,GOLD,317
575,France,Female,57,8,137936.94,1,1,1,84475.13,0,0,5,GOLD,606
418,France,Male,28,7,98738.92,1,1,0,122190.22,0,0,3,GOLD,465
701,France,Male,39,9,140236.98,1,0,1,146651.99,0,0,2,PLATINUM,342
604,Spain,Male,40,5,155455.43,1,0,1,113581.85,0,0,4,GOLD,742
641,Germany,Male,41,7,104405.54,3,1,0,17384.21,0,0,5,SILVER,532
582,France,Male,29,4,0.0,2,0,0,156153.27,0,0,5,DIAMOND,548
599,France,Female,41,1,0.0,2,1,0,96069.82,0,0,2,SILVER,458
620,Spain,Male,42,9,121490.05,1,1,1,29296.74,0,0,4,PLATINUM,828
850,France,Male,38,1,0.0,2,1,1,80006.65,0,0,2,PLATINUM,480
564,France,Female,33,4,135946.26,1,1,0,63170.0,0,0,3,DIAMOND,696
479,Spain,Male,37,6,118433.94,1,0,1,160060.9,0,0,2,GOLD,956
537,Germany,Female,47,4,124192.28,2,1,1,50881.51,0,0,5,SILVER,666
748,France,Female,39,3,157371.54,1,0,1,97734.3,0,0,1,PLATINUM,510
775,Germany,Female,77,6,135120.56,1,1,0,37836.64,0,0,1,GOLD,538
665,Germany,Male,25,5,153611.83,2,1,0,35321.65,0,0,1,SILVER,862
679,France,Male,36,6,147733.64,1,0,1,172501.38,0,0,5,PLATINUM,982
717,Germany,Female,28,9,82498.14,2,0,0,40437.67,0,0,5,GOLD,270
431,Germany,Male,45,5,83624.55,2,0,0,36899.62,0,0,2,DIAMOND,838
701,France,Male,37,8,130091.5,1,1,1,120031.29,0,0,1,PLATINUM,902
698,Spain,Female,39,9,161993.89,1,0,0,90212.38,0,0,3,DIAMOND,515
644,Germany,Male,35,5,161591.11,3,1,1,63795.62,0,0,4,PLATINUM,712
598,France,Male,47,2,0.0,2,1,1,186116.54,0,0,1,PLATINUM,316
586,France,Male,29,3,0.0,2,1,1,142238.54,0,0,2,GOLD,1000
674,France,Male,22,3,0.0,1,1,1,173940.59,0,0,4,PLATINUM,269
530,Germany,Male,33,9,75242.28,1,0,1,101694.67,0,0,4,SILVER,273
625,France,Male,39,5,0.0,1,1,0,99800.87,0,0,5,GOLD,520
667,Spain,Female,40,1,146502.07,1,1,0,19162.89,0,0,3,DIAMOND,230
704,France,Male,36,7,120026.98,2,0,1,100601.73,0,0,1,GOLD,348
687,Spain,Male,31,3,0.0,2,0,0,48228.1,0,0,2,PLATINUM,575
582,France,Male,20,4,0.0,1,1,1,55763.66,0,0,5,SILVER,249
552,France,Female,34,5,0.0,2,1,1,1351.41,0,0,3,SILVER,712
554,France,Female,30,9,0.0,2,1,1,40320.3,0,0,5,PLATINUM,510
427,France,Male,29,1,141325.56,1,1,1,93839.3,0,0,5,GOLD,589
550,France,Male,22,6,154377.3,1,1,1,51721.52,0,0,2,GOLD,491
757,Spain,Male,33,5,77253.22,1,0,1,194239.63,0,0,3,SILVER,582
587,Spain,Male,42,5,120233.83,1,1,0,194890.33,0,0,4,PLATINUM,736
548,France,Female,29,4,0.0,2,0,1,48673.18,0,0,4,DIAMOND,504
578,France,Male,39,2,0.0,2,1,0,70563.9,0,0,1,GOLD,550
800,France,Female,29,2,0.0,2,0,0,167773.55,0,0,4,PLATINUM,311
612,France,Male,24,1,182705.05,1,1,1,171837.06,0,0,3,SILVER,615
621,France,Male,40,10,163823.37,1,0,0,89519.47,0,0,3,DIAMOND,264
540,Germany,Male,39,1,82531.11,1,1,0,114092.52,0,0,3,GOLD,361
630,France,Female,28,1,0.0,2,1,1,133267.78,0,0,3,GOLD,742
611,France,Male,28,2,0.0,2,0,0,25395.83,0,0,4,SILVER,300
660,Germany,Male,39,9,134599.33,2,1,0,183095.87,0,0,4,PLATINUM,575
608,Germany,Male,23,8,197715.93,2,1,1,116124.28,0,0,5,DIAMOND,845
628,France,Male,69,5,0.0,2,1,1,181964.6,0,0,3,DIAMOND,348
625,France,Male,37,1,177069.24,2,1,1,96088.54,0,0,5,GOLD,446
638,Spain,Male,48,2,0.0,2,1,1,7919.08,0,0,1,DIAMOND,674
722,Spain,Female,32,4,0.0,2,1,1,113666.48,0,0,4,SILVER,630
518,France,Male,46,3,0.0,2,1,0,76515.79,0,0,2,PLATINUM,583
494,Germany,Female,38,7,174937.64,1,1,0,40084.32,0,0,5,GOLD,794
672,France,Male,39,2,0.0,2,1,0,87372.49,0,0,3,DIAMOND,425
731,France,Male,30,7,0.0,2,1,1,184581.68,0,0,2,GOLD,781
543,France,Female,32,7,147256.86,1,1,0,112771.95,0,0,3,DIAMOND,932
815,France,Male,24,7,171922.72,1,0,1,178028.96,0,0,2,DIAMOND,458
675,Germany,Female,29,8,121326.42,1,1,0,133457.52,0,0,2,SILVER,329
648,Spain,Female,53,6,111201.41,1,1,1,121542.29,0,0,4,PLATINUM,715
745,France,Female,33,1,0.0,2,1,1,174431.01,0,0,1,DIAMOND,552
506,France,Male,37,5,0.0,2,1,1,127543.81,0,0,4,SILVER,837
724,Spain,Male,41,5,0.0,1,0,1,115753.94,0,0,5,DIAMOND,540
722,France,Female,35,2,163943.89,2,1,1,15068.18,0,0,1,GOLD,883
655,France,Female,36,2,147149.59,1,1,1,87816.86,0,0,5,GOLD,680
537,Spain,Male,30,1,103138.17,1,1,1,96555.42,0,0,4,SILVER,498
656,Spain,Female,40,10,167878.5,1,0,1,151887.16,0,0,5,PLATINUM,806
690,Spain,Male,49,8,116622.73,1,0,1,51011.29,0,0,3,DIAMOND,789
678,France,Female,22,6,118064.93,2,1,1,195424.01,0,0,3,GOLD,749
755,France,Male,23,5,84284.48,2,1,1,62851.6,0,0,5,DIAMOND,453
629,Spain,Male,41,10,150148.51,1,0,0,6936.27,0,0,2,DIAMOND,799
620,Spain,Male,31,2,166833.86,2,1,1,135171.6,0,0,1,PLATINUM,312
819,Spain,Female,28,8,168253.21,1,1,1,102799.14,0,0,4,PLATINUM,230
630,France,Male,43,9,0.0,2,1,1,34338.04,0,0,4,GOLD,649
643,Spain,Female,20,0,133313.34,1,1,1,3965.69,0,0,2,DIAMOND,948
850,France,Female,46,2,157866.77,1,1,1,18986.12,0,0,3,GOLD,482
534,France,Male,41,9,0.0,2,1,0,13871.34,0,0,2,DIAMOND,222
642,France,Male,36,4,0.0,2,1,1,195224.91,0,0,2,PLATINUM,289
624,Spain,Male,33,6,66220.17,1,0,1,170819.01,0,0,5,GOLD,413
681,France,Female,37,7,69609.85,1,1,1,72127.83,0,0,3,SILVER,395
675,Spain,Male,31,2,90826.27,2,1,0,60270.87,0,0,3,SILVER,661
627,France,Male,27,1,62092.9,1,1,1,105887.04,0,0,4,DIAMOND,470
653,France,Male,38,8,119315.75,1,1,0,150468.35,0,0,3,SILVER,978
704,France,Male,36,3,114370.41,1,0,1,66810.48,0,0,3,PLATINUM,268
551,Spain,Female,48,5,95679.29,1,0,0,94978.1,0,0,1,DIAMOND,815
653,Germany,Male,31,9,143321.97,1,1,0,83679.46,0,0,3,DIAMOND,495
834,Spain,Male,38,8,0.0,2,1,1,66485.26,0,0,3,GOLD,539
623,France,Female,57,7,71481.79,2,1,1,84421.34,0,0,3,DIAMOND,847
790,France,Female,31,9,0.0,2,1,0,84126.75,0,0,1,DIAMOND,319
643,France,Male,62,9,0.0,2,0,0,155870.82,0,0,5,PLATINUM,652
584,France,Male,35,3,146311.58,1,1,1,105443.47,0,0,1,GOLD,292
541,France,Male,46,6,0.0,2,1,1,83456.67,0,0,1,GOLD,596
540,France,Male,25,5,116160.23,1,1,0,13411.67,0,0,5,SILVER,906
556,France,Male,38,2,114756.14,1,1,0,193214.05,0,0,4,DIAMOND,820
530,France,Male,39,2,0.0,2,1,0,197923.05,0,0,4,SILVER,296
660,Spain,Male,38,6,109869.32,1,1,1,154641.91,0,0,3,PLATINUM,688
743,France,Male,40,8,68155.59,1,1,0,94876.65,0,0,1,GOLD,413
416,Germany,Female,41,10,122189.66,2,1,0,98301.61,0,0,3,SILVER,281
580,Spain,Female,57,0,136820.99,1,0,1,108528.74,0,0,5,GOLD,419
680,France,Male,31,10,113292.17,1,1,1,122639.73,0,0,3,GOLD,714
578,Germany,Male,34,8,147487.23,2,1,0,66680.77,0,0,3,SILVER,908
489,France,Female,31,7,139395.08,1,0,1,6120.84,0,0,4,PLATINUM,348
752,Germany,Female,38,10,101648.5,2,1,0,172001.44,0,0,1,PLATINUM,296
782,France,Male,33,7,191523.09,1,1,1,167058.75,0,0,4,DIAMOND,763
696,Spain,Male,24,9,0.0,1,0,0,10883.52,0,0,3,SILVER,916
663,Germany,Male,37,7,143625.83,2,0,1,176487.05,0,0,3,SILVER,342
458,France,Female,39,9,0.0,2,1,0,116343.09,0,0,4,PLATINUM,345
514,France,Male,32,8,0.0,2,1,0,95857.18,0,0,4,PLATINUM,423
646,Germany,Female,29,4,105957.44,1,1,0,15470.91,0,0,1,PLATINUM,345
561,France,Male,32,5,0.0,2,1,0,84871.99,0,0,4,SILVER,332
648,Germany,Female,28,8,90371.09,1,1,1,146851.73,0,0,4,PLATINUM,842
620,France,Female,33,9,127638.35,1,1,1,192717.57,0,0,2,DIAMOND,466
683,France,Male,38,7,109346.13,2,1,0,102665.92,0,0,4,DIAMOND,603
702,Spain,Male,30,2,0.0,2,1,1,145537.32,0,0,3,GOLD,786
689,France,Male,39,4,0.0,2,1,0,196112.45,0,0,2,GOLD,969
652,France,Female,37,4,0.0,2,1,0,143393.24,0,0,4,SILVER,590
667,France,Male,33,4,0.0,2,1,1,131834.75,0,0,5,DIAMOND,835
646,Germany,Female,35,1,121952.75,2,1,1,142839.82,0,0,4,PLATINUM,316
660,France,Female,38,5,110570.78,2,1,0,195906.59,0,0,1,SILVER,472
785,Spain,Male,41,7,0.0,2,1,1,199108.88,0,0,5,SILVER,681
594,Germany,Male,28,0,142574.71,2,1,0,129084.82,0,0,5,GOLD,689
775,Germany,Male,25,10,60205.2,2,1,0,14073.11,0,0,4,GOLD,490
693,Spain,Male,28,1,145118.83,1,0,1,77742.38,0,0,5,GOLD,944
457,Spain,Male,44,7,0.0,2,0,0,185992.36,0,0,4,PLATINUM,717
548,Germany,Male,32,2,98986.28,1,1,1,55867.38,0,0,4,DIAMOND,315
550,Germany,Male,38,2,103391.38,1,0,1,90878.13,0,0,3,DIAMOND,960
607,Spain,Male,36,8,158261.68,1,1,1,76744.72,0,0,5,GOLD,863
635,Germany,Female,36,9,81231.85,2,1,0,196731.08,0,0,3,GOLD,839
714,Spain,Male,29,9,0.0,2,1,0,129192.55,0,0,3,DIAMOND,323
732,France,Male,26,7,0.0,2,1,0,154364.66,0,0,3,DIAMOND,994
757,Germany,Male,33,1,122088.67,1,1,0,42581.09,0,0,2,DIAMOND,419
674,France,Female,45,6,72494.69,1,0,1,140041.78,0,0,3,DIAMOND,839
629,Spain,Female,44,6,125512.98,2,0,0,79082.76,0,0,5,PLATINUM,690
680,Spain,Male,36,7,0.0,2,1,0,20109.21,0,0,5,DIAMOND,524
573,Spain,Male,44,9,0.0,2,1,0,107124.17,0,0,2,PLATINUM,760
535,France,Male,30,6,103804.97,1,1,1,125710.53,0,0,3,PLATINUM,553
641,France,Male,37,7,0.0,2,1,0,75248.3,0,0,2,PLATINUM,516
613,France,Male,47,6,146034.74,1,1,1,77146.14,0,0,2,DIAMOND,793
661,Germany,Male,35,8,124098.54,1,1,0,86678.48,0,0,2,SILVER,393
612,France,Female,31,8,117989.76,1,1,1,54129.86,0,0,4,SILVER,409
668,France,Female,31,9,0.0,2,0,0,41291.73,0,0,1,SILVER,448
606,France,Male,32,6,0.0,2,0,1,36540.63,0,0,3,PLATINUM,511
609,France,Male,37,6,0.0,2,0,1,22030.72,0,0,1,GOLD,482
690,Germany,Male,44,9,100368.63,2,0,0,35342.33,0,0,3,DIAMOND,652
645,France,Male,41,7,0.0,1,0,1,28667.56,0,0,1,SILVER,892
541,France,Female,39,6,109844.81,1,1,0,25289.23,0,0,4,DIAMOND,884
768,France,Female,40,8,0.0,2,0,1,69080.46,0,0,5,GOLD,334
732,France,Male,36,7,126195.81,1,1,1,133172.48,0,0,1,DIAMOND,549
765,Germany,Male,37,7,102708.77,1,1,0,9087.81,0,0,4,PLATINUM,597
638,Spain,Male,35,1,0.0,2,1,0,165370.66,0,0,2,SILVER,456
575,France,Female,40,1,139532.34,1,1,0,181294.39,0,0,2,SILVER,319
669,Germany,Male,47,0,63723.78,2,1,1,181928.25,0,0,1,DIAMOND,316
815,Germany,Male,37,2,110777.26,2,1,0,2383.59,0,0,3,GOLD,623
550,France,Female,30,4,0.0,2,1,0,89216.29,0,0,3,GOLD,484
684,France,Male,27,2,134603.88,1,1,1,71725.73,0,0,3,GOLD,342
837,Germany,Male,37,6,94001.61,2,1,0,140723.05,0,0,2,SILVER,594
721,Spain,Female,46,7,137933.39,1,1,1,67976.57,0,0,4,GOLD,249
750,France,Female,26,1,151510.17,2,1,1,19921.72,0,0,5,PLATINUM,433
595,Germany,Female,41,9,150463.11,2,0,1,81548.38,0,0,3,PLATINUM,406
707,France,Male,33,8,136678.52,1,1,0,54290.62,0,0,4,SILVER,842
763,France,Female,35,7,115651.6,2,1,1,104706.29,0,0,4,DIAMOND,231
747,France,Female,34,10,0.0,2,1,1,50759.8,0,0,3,GOLD,740
712,France,Male,29,3,102540.61,1,1,1,189680.79,0,0,1,PLATINUM,415
529,Spain,Male,35,5,95772.97,1,1,1,112781.5,0,0,5,DIAMOND,619
472,France,Male,29,8,102490.27,1,0,1,181224.56,0,0,4,SILVER,812
637,France,Female,41,9,0.0,2,1,0,145477.36,0,0,5,GOLD,624
499,Germany,Female,29,6,148051.52,1,1,0,118623.94,0,0,4,PLATINUM,662
599,Spain,Female,46,7,81742.84,2,1,0,83282.21,0,0,3,PLATINUM,381
702,France,Male,34,4,100054.77,1,1,0,109496.45,0,0,3,PLATINUM,907
594,Germany,Female,26,6,135067.52,2,0,0,131211.86,0,0,3,PLATINUM,285
579,Germany,Male,31,6,139729.54,1,0,1,135815.38,0,0,4,SILVER,664
651,France,Female,39,8,0.0,1,1,0,137452.57,0,0,3,DIAMOND,956
554,France,Male,24,10,0.0,1,0,0,92180.62,0,0,5,SILVER,398
663,France,Male,35,9,0.0,2,1,1,195580.28,0,0,2,DIAMOND,569
709,Germany,Male,23,8,73314.04,2,1,0,63446.47,0,0,3,DIAMOND,706
685,Germany,Male,30,3,90536.81,1,0,1,63082.88,0,0,4,SILVER,347
850,France,Female,27,7,43658.33,2,1,1,3025.49,0,0,4,PLATINUM,585
639,France,Female,31,3,98360.03,1,0,0,20973.8,0,0,4,PLATINUM,607
700,Spain,Male,54,1,79415.67,1,0,1,139735.54,0,0,5,PLATINUM,546
570,Germany,Male,35,6,85668.59,1,1,0,105525.36,0,0,5,SILVER,448
712,France,Female,31,7,0.0,2,1,0,170333.38,0,0,4,SILVER,754
531,France,Female,37,1,0.0,1,1,0,4606.97,0,0,1,GOLD,427
580,Germany,Male,35,10,136281.41,2,1,1,24799.47,0,0,3,GOLD,722
572,France,Female,36,8,68348.18,2,0,1,50400.32,0,0,1,SILVER,984
635,Spain,Male,35,2,113635.16,1,1,0,90883.12,0,0,1,SILVER,613
690,France,Male,35,6,112689.95,1,1,0,176962.31,0,0,3,SILVER,828
572,Germany,Female,54,9,97382.53,1,1,1,195771.95,0,0,3,GOLD,316
571,France,Male,40,5,0.0,2,0,0,72849.29,0,0,2,SILVER,557
738,France,Male,18,4,0.0,2,1,1,47799.15,0,0,5,PLATINUM,739
593,France,Male,43,9,0.0,2,1,1,76357.43,0,0,1,DIAMOND,931
642,Spain,Male,26,8,144238.7,1,1,1,184399.76,0,0,3,PLATINUM,649
676,France,Male,29,4,140720.93,1,1,0,36221.18,0,0,5,PLATINUM,439
713,France,Female,42,3,0.0,2,0,0,82565.01,0,0,2,SILVER,521
616,France,Male,18,6,0.0,2,1,1,27308.58,0,0,3,PLATINUM,466
650,Spain,Female,50,7,129667.77,1,0,0,42028.16,0,0,5,PLATINUM,485
637,Spain,Female,34,9,0.0,2,0,0,26057.08,0,0,5,GOLD,365
704,Spain,Male,48,8,167997.6,1,1,1,173498.45,0,0,2,SILVER,970
687,France,Female,72,9,0.0,1,0,1,69829.4,0,0,5,GOLD,258
711,France,Male,38,3,0.0,2,1,0,68487.51,0,0,4,DIAMOND,886
724,Germany,Male,33,5,103564.83,2,1,0,121085.72,0,0,1,GOLD,352
505,Spain,Male,35,8,116932.59,1,1,0,91092.84,0,0,4,PLATINUM,671
850,France,Male,43,4,161256.53,1,1,1,140071.57,0,0,5,SILVER,791
597,France,Male,44,8,78128.13,2,0,1,109153.04,0,0,1,PLATINUM,220
808,France,Male,45,7,118626.55,2,1,0,147132.46,0,0,1,SILVER,559
742,France,Male,33,6,0.0,2,0,0,38550.4,0,0,3,PLATINUM,324
726,Spain,Female,48,6,99906.19,1,1,0,64323.24,0,0,4,DIAMOND,901
667,France,Male,31,3,99513.91,1,1,1,189657.26,0,0,3,GOLD,962
726,Germany,Female,33,7,99046.31,2,1,1,56053.06,0,0,3,PLATINUM,445
660,Germany,Male,30,1,84440.1,2,1,1,60485.98,0,0,2,SILVER,761
733,France,Male,22,5,0.0,2,1,1,117202.19,0,0,3,DIAMOND,279
489,France,Male,38,8,0.0,2,0,1,196990.79,0,0,1,DIAMOND,821
850,France,Male,40,6,124788.18,1,1,0,65612.12,0,0,4,PLATINUM,657
808,Spain,Female,67,10,124577.15,1,0,1,169894.4,0,0,5,GOLD,259
593,France,Female,35,6,133489.12,2,1,1,78101.29,0,0,4,DIAMOND,864
634,Germany,Male,38,2,148430.55,1,1,1,56055.72,0,0,5,PLATINUM,808
725,Germany,Female,39,5,116803.8,1,1,0,124052.97,0,0,2,GOLD,763
648,Spain,Male,35,7,0.0,2,0,0,122899.01,0,0,2,DIAMOND,878
704,Spain,Male,36,8,127397.34,1,1,0,151335.24,0,0,1,DIAMOND,555
567,France,Female,37,7,0.0,2,1,1,28690.9,0,0,4,PLATINUM,601
705,France,Female,50,4,77065.9,2,0,1,145159.26,0,0,4,PLATINUM,726
714,Spain,Male,29,4,0.0,2,1,1,37605.9,0,0,4,DIAMOND,354
473,Germany,Male,40,8,152576.25,2,1,0,73073.68,0,0,4,DIAMOND,310
579,France,Female,27,9,0.0,2,1,0,126838.7,0,0,5,GOLD,903
714,Germany,Male,28,7,77776.39,1,1,0,177737.07,0,0,3,DIAMOND,264
678,France,Male,28,2,109137.12,1,1,1,58814.41,0,0,2,GOLD,433
543,France,Male,30,4,140916.81,1,1,0,157711.18,0,0,1,PLATINUM,470
488,France,Female,22,6,0.0,2,1,1,66393.89,0,0,4,SILVER,826
607,France,Female,49,9,119960.29,2,1,0,103068.22,0,0,2,PLATINUM,768
656,France,Female,39,6,0.0,2,1,0,141069.88,0,0,4,DIAMOND,638
670,Germany,Female,36,2,84266.44,2,0,0,38614.69,0,0,5,SILVER,508
571,Germany,Male,33,3,71843.15,1,1,0,26772.04,0,0,5,DIAMOND,294
630,France,Male,31,0,0.0,2,1,1,34475.14,0,0,2,PLATINUM,252
578,Germany,Male,37,1,135650.88,1,1,0,199428.19,0,0,1,PLATINUM,995
476,France,Male,40,6,0.0,1,1,1,22735.45,0,0,4,PLATINUM,507
430,France,Male,31,5,0.0,1,1,0,95655.16,0,0,1,GOLD,533
608,Germany,Female,30,2,91057.37,2,1,0,132973.17,0,0,4,GOLD,379
605,France,Male,33,9,128152.82,1,0,0,147822.81,0,0,1,DIAMOND,432
707,France,Male,42,2,16893.59,1,1,1,77502.56,0,0,3,GOLD,855
649,Spain,Female,32,7,0.0,1,1,0,28797.32,0,0,4,PLATINUM,537
568,Germany,Female,29,2,129177.01,2,0,1,104617.99,0,0,3,DIAMOND,893
705,Germany,Male,44,3,105934.96,1,1,0,82463.69,0,0,3,PLATINUM,351
690,Spain,Male,36,10,0.0,2,1,0,55902.93,0,0,2,GOLD,876
526,Spain,Male,30,8,0.0,1,1,0,36251.0,0,0,3,DIAMOND,268
527,France,Female,25,6,0.0,2,0,1,96758.58,0,0,3,SILVER,430
623,France,Female,29,1,0.0,2,0,0,39382.06,0,0,2,SILVER,252
744,Spain,Male,36,2,153804.44,1,1,1,87213.33,0,0,3,SILVER,252
724,France,Female,41,5,109798.25,1,0,1,149593.61,0,0,1,PLATINUM,829
511,France,Male,27,8,0.0,2,1,1,49089.36,0,0,2,SILVER,865
613,Germany,Female,45,9,142765.24,2,1,0,34749.65,0,0,3,SILVER,647
611,Germany,Female,36,10,103294.56,1,1,0,160548.12,0,0,4,PLATINUM,296
